Capacity,Occupancy,rownum,linear_fill,cubic_fill
,,1763,669.528233151184,656.4635211016639
,,1764,662.0194292653309,633.973854682823
,,1765,654.5106253794779,609.6876127407744
,,1766,647.0018214936248,583.7243702357785
,,1767,639.4930176077718,556.2037021280956
,,1768,631.9842137219186,527.245183377986
,,1769,624.4754098360656,496.9683889457099
,,1770,616.9666059502125,465.4928937915273
,,1771,609.4578020643595,432.9382728756989
,,1772,601.9489981785064,399.42410115848475
,,1773,594.4401942926534,365.06995360014525
,,1774,586.9313904068002,329.9954051609404
,,1775,579.4225865209472,294.3200308011306
,,1776,571.9137826350941,258.1634054809762
,,1777,564.4049787492411,221.64510416073745
,,1778,556.896174863388,184.88470180067446
,,1779,549.3873709775349,148.0017733610476
,,1780,541.8785670916818,111.11589380211701
,,1781,534.3697632058288,74.3466380841432
,,1782,526.8609593199758,37.81358116738626
,,1783,519.3521554341227,1.6362980121064883
,,1784,511.8433515482696,-34.06563642143588
,,1785,504.3345476624165,-69.17264717298062
,,1786,496.82574377656346,-103.56515928226733
,,1787,489.3169398907104,-137.1235977890359
,,1788,481.8081360048573,-169.72838773302593
,,1789,474.29933211900425,-201.25995415397716
,,1790,466.79052823315124,-231.59872209162936
,,1791,459.2817243472981,-260.6251165857226
,,1792,451.7729204614451,-288.2195626759961
,,1793,444.26411657559197,-314.26248540218984
,,1794,436.75531268973896,-338.6343098040435
,,1795,429.24650880388583,-361.215460921297
,,1796,421.7377049180328,-381.88636379368984
,,1797,414.22890103217975,-400.52744346096176
,,1798,406.7200971463267,-417.0191249628525
,,1799,399.2112932604736,-431.2418333391021
,,1800,391.70248937462054,-443.07599362944984
,,1801,384.19368548876747,-452.4020308736358
,,1802,376.6848816029144,-459.1003701113998
,,1803,369.17607771706133,-463.05143638248126
,,1804,361.66727383120826,-464.13565472661986
,,1805,354.1584699453552,-462.233450183556
,,1806,346.6496660595021,-457.22524779302853
,,1807,339.14086217364905,-448.99147259477775
,,1808,331.632058287796,-437.4125496285431
,,1809,324.1232544019429,-422.3689039340645
,,1810,316.61445051608985,-403.7409605510818
,,1811,309.1056466302368,-381.4091445193346
,,1812,301.5968427443837,-355.2538808785624
,,1813,294.08803885853064,-325.15559466850544
,,1814,286.57923497267757,-290.99471092890303
,,1815,279.0704310868245,-252.65165469949503
,,1816,271.5616272009715,-210.00685102002132
,,1817,264.0528233151184,-162.94072493022148
,,1818,256.54401942926535,-111.33370146983535
,,1819,249.03521554341228,-55.066205678602415
,,1820,241.5264116575592,5.981337403737228
,,1821,234.01760777170614,71.92850273744398
,,1822,226.50880388585307,142.89486528277817
1010.0,219.0,1823,219.0,219.0
1503.5416666666667,235.375,1824,235.375,235.375
600.0,115.0,1825,115.0,115.0
1614.7727272727273,241.95454545454547,1826,241.95454545454547,241.95454545454547
450.0,8.0,1827,8.0,7.999999999999993
1489.2592592592594,235.59259259259258,1828,235.59259259259258,235.5925925925926
,,1829,240.33475783475782,319.204515263021
1471.5384615384614,245.07692307692307,1830,245.07692307692307,245.07692307692307
,,1831,256.3653846153846,234.01788080137183
1471.5384615384614,267.65384615384613,1832,267.65384615384613,267.65384615384613
,,1833,283.3269230769231,285.6489971440272
1471.5384615384614,299.0,1834,299.0,299.0
,,1835,333.9038461538462,329.25151523790373
1471.5384615384614,368.8076923076923,1836,368.8076923076923,368.8076923076923
,,1837,400.0,404.6478265197426
1471.5384615384614,431.1923076923077,1838,431.1923076923077,431.1923076923077
,,1839,468.5192307692308,452.7629479138955
1471.5384615384614,505.84615384615387,1840,505.84615384615387,505.84615384615387
,,1841,528.1153846153846,593.1849972092909
1471.5384615384614,550.3846153846154,1842,550.3846153846154,550.3846153846155
,,1843,402.6923076923077,296.93456324894083
720.0,255.0,1844,255.0,255.0
1501.6,626.12,1845,626.12,626.12
1471.5384615384614,634.9230769230769,1846,634.9230769230769,634.9230769230769
,,1847,649.0,623.2683954187621
1471.5384615384614,663.0769230769231,1848,663.0769230769231,663.0769230769231
,,1849,668.0769230769231,677.5323608376983
1471.5384615384614,673.0769230769231,1850,673.0769230769231,673.0769230769232
,,1851,671.8076923076924,671.2271612304448
1471.5384615384614,670.5384615384615,1852,670.5384615384615,670.5384615384617
,,1853,659.6730769230769,664.4388019328308
1471.5384615384614,648.8076923076923,1854,648.8076923076923,648.8076923076923
,,1855,618.2692307692307,621.7387848843863
1471.5384615384614,587.7307692307693,1856,587.7307692307693,587.7307692307694
,,1857,550.7884615384615,551.7022123757785
1471.5384615384614,513.8461538461538,1858,513.8461538461538,513.8461538461538
,,1859,509.79909606522506,473.3708021156415
,,1860,505.7520382842963,430.27056894820464
,,1861,501.70498050336755,384.7364169303608
,,1862,497.6579227224388,336.95930864862805
,,1863,493.61086494151004,287.1302066895237
,,1864,489.56380716058135,235.44007363956558
,,1865,485.5167493796526,182.0798720852713
,,1866,481.46969159872384,127.24056461315864
,,1867,477.4226338177951,71.1131138097451
,,1868,473.37557603686633,13.888482261548562
,,1869,469.3285182559376,-44.242367444913484
,,1870,465.2814604750088,-103.08847272312318
,,1871,461.2344026940801,-162.45887098656303
,,1872,457.1873449131513,-222.16259964871543
,,1873,453.14028713222257,-282.0086961230624
,,1874,449.09322935129387,-341.80619782308645
,,1875,445.0461715703651,-401.3641421622699
,,1876,440.99911378943636,-460.4915665540951
,,1877,436.9520560085076,-518.9975084120445
,,1878,432.90499822757886,-576.6910051496
,,1879,428.8579404466501,-633.3810941802443
,,1880,424.81088266572135,-688.8768129174599
,,1881,420.7638248847926,-742.9871987747283
,,1882,416.71676710386384,-795.5212891655327
,,1883,412.6697093229351,-846.288121503355
,,1884,408.62265154200634,-895.0967332016777
,,1885,404.5755937610776,-941.7561616739833
,,1886,400.52853598014883,-986.0754443337534
,,1887,396.48147819922013,-1027.8636185944715
,,1888,392.4344204182914,-1066.9297218696188
,,1889,388.3873626373626,-1103.082791572678
,,1890,384.3403048564339,-1136.1318651171316
,,1891,380.2932470755051,-1165.885979916462
,,1892,376.24618929457637,-1192.154173384151
,,1893,372.19913151364767,-1214.7454829336814
,,1894,368.1520737327189,-1233.4689459785352
,,1895,364.10501595179016,-1248.1335999321955
,,1896,360.0579581708614,-1258.5484822081437
,,1897,356.01090038993266,-1264.5226302198625
,,1898,351.9638426090039,-1265.8650813808345
,,1899,347.91678482807515,-1262.3848731045414
,,1900,343.8697270471464,-1253.8910428044655
,,1901,339.82266926621764,-1240.1926278940905
,,1902,335.7756114852889,-1221.0986657868968
,,1903,331.72855370436014,-1196.4181938963682
,,1904,327.6814959234314,-1165.9602496359862
,,1905,323.63443814250263,-1129.5338704192334
,,1906,319.5873803615739,-1086.948093659592
,,1907,315.5403225806451,-1038.0119567705449
,,1908,311.49326479971637,-982.5344971655734
,,1909,307.4462070187877,-920.324752258161
,,1910,303.3991492378589,-851.191759461789
,,1911,299.35209145693017,-774.9445561899406
,,1912,295.3050336760014,-691.3921798560973
,,1913,291.25797589507266,-600.3436678737421
,,1914,287.2109181141439,-501.60805765635666
,,1915,283.1638603332152,-394.994386617424
,,1916,279.11680255228646,-280.311692170426
,,1917,275.0697447713577,-157.36901172884512
,,1918,271.02268699042895,-25.975382706163657
,,1919,266.9756292095002,114.06015748413591
1392.142857142857,262.92857142857144,1920,262.92857142857144,262.9285714285714
,,1921,303.44642857142856,390.3253735622061
1392.142857142857,343.9642857142857,1922,343.9642857142857,343.9642857142857
,,1923,181.48214285714286,68.58338971448343
450.0,19.0,1924,19.0,19.00000000000003
1427.037037037037,443.2962962962963,1925,443.2962962962963,443.29629629629636
,,1926,460.05886243386243,559.1970358030868
1392.142857142857,476.82142857142856,1927,476.82142857142856,476.82142857142856
1392.142857142857,521.3571428571429,1928,521.3571428571429,521.3571428571429
,,1929,539.1428571428571,649.2657869902384
,,1930,556.9285714285714,716.0130904571201
1392.142857142857,574.7142857142857,1931,574.7142857142857,574.7142857142857
500.0,337.0,1932,337.0,337.0
1425.1851851851852,637.0,1933,637.0,637.0
1392.142857142857,666.25,1934,666.25,666.25
,,1935,560.625,479.6872214341682
610.0,455.0,1936,455.0,455.00000000000006
1452.3076923076924,737.0,1937,737.0,736.9999999999999
,,1938,741.3392857142858,787.5213443324108
1392.142857142857,745.6785714285714,1939,745.6785714285714,745.6785714285713
1392.142857142857,767.6785714285714,1940,767.6785714285714,767.6785714285716
,,1941,558.3392857142858,457.8846871467729
500.0,349.0,1942,349.0,349.0
1425.1851851851852,790.0,1943,790.0,790.0
1392.142857142857,777.3571428571429,1944,777.3571428571429,777.3571428571429
,,1945,775.6428571428571,718.6369081664195
,,1946,773.9285714285714,741.1545937514605
1392.142857142857,772.2142857142857,1947,772.2142857142857,772.2142857142857
1392.142857142857,762.8928571428571,1948,762.8928571428571,762.892857142857
,,1949,747.9047619047619,747.0811203631464
,,1950,732.9166666666666,733.3338398640174
1392.142857142857,717.9285714285714,1951,717.9285714285714,717.9285714285714
,,1952,694.2142857142858,697.548584104768
1392.142857142857,670.5,1953,670.5,670.5
,,1954,634.0714285714286,636.2944637623044
1392.142857142857,597.6428571428571,1955,597.6428571428571,597.6428571428571
,,1956,592.4784284125218,557.487284806703
,,1957,587.3139996821865,516.4955059712253
,,1958,582.1495709518513,474.7666934918915
,,1959,576.985142221516,432.4000202241694
,,1960,571.8207134911806,389.494659023526
,,1961,566.6562847608453,346.14978274542926
,,1962,561.49185603051,302.46456424534654
,,1963,556.3274273001748,258.5381763787455
,,1964,551.1629985698395,214.46979200109334
,,1965,545.9985698395042,170.35858396785787
,,1966,540.8341411091689,126.3037251345065
,,1967,535.6697123788335,82.40438835650684
,,1968,530.5052836484983,38.75974648932634
,,1969,525.340854918163,-4.53102761156763
,,1970,520.1764261878277,-47.36876109070732
,,1971,515.0119974574924,-89.65428109262524
,,1972,509.8475687271571,-131.28841476185394
,,1973,504.68313999682186,-172.1719892429259
,,1974,499.51871126648655,-212.20583168037356
,,1975,494.35428253615123,-251.2907692187295
,,1976,489.18985380581597,-289.32762900252595
,,1977,484.02542507548065,-326.21723817629567
,,1978,478.8609963451454,-361.86042388457105
,,1979,473.6965676148101,-396.1580132718845
,,1980,468.53213888447476,-429.0108334827685
,,1981,463.3677101541395,-460.31971166175566
,,1982,458.20328142380424,-489.9854749533782
,,1983,453.0388526934689,-517.9089505021689
,,1984,447.8744239631336,-543.9909654526599
,,1985,442.7099952327983,-568.1323469493843
,,1986,437.54556650246303,-590.2339221368738
,,1987,432.3811377721278,-610.1965181596615
,,1988,427.21670904179246,-627.9209621622794
,,1989,422.05228031145714,-643.3080812892604
,,1990,416.8878515811219,-656.2587026851368
,,1991,411.72342285078656,-666.6736534944408
,,1992,406.5589941204513,-674.4537608617054
,,1993,401.394565390116,-679.4998519314628
,,1994,396.23013665978067,-681.7127538482453
,,1995,391.0657079294454,-680.9932937565858
,,1996,385.90127919911015,-677.2422988010163
,,1997,380.73685046877483,-670.3605961260697
,,1998,375.5724217384395,-660.2490128762785
,,1999,370.4079930081042,-646.8083761961747
,,2000,365.24356427776894,-629.9395132302913
,,2001,360.0791355474337,-609.5432511231604
,,2002,354.91470681709836,-585.5204170193147
,,2003,349.75027808676305,-557.7718380632864
,,2004,344.58584935642773,-526.1983413996086
,,2005,339.42142062609247,-490.70075417281316
,,2006,334.2569918957572,-451.1799035274329
,,2007,329.0925631654219,-407.5366166079998
,,2008,323.9281344350866,-359.671720559047
,,2009,318.7637057047513,-307.4860425251067
,,2010,313.599276974416,-250.88040965071127
,,2011,308.43484824408074,-189.75564908039343
,,2012,303.2704195137454,-124.01258795868534
,,2013,298.1059907834101,-53.55205343011971
,,2014,292.94156205307485,21.725127360770955
,,2015,287.77713332273953,101.91812726945432
,,2016,282.61270459240427,187.12611915139775
1359.655172413793,277.44827586206895,2017,277.44827586206895,277.44827586206895
1427.037037037037,362.48148148148147,2018,362.48148148148147,362.4814814814815
,,2019,389.98765432098764,405.5647417851541
,,2020,417.4938271604938,422.53988096243665
1392.142857142857,445.0,2021,445.0,445.0
1392.142857142857,491.2857142857143,2022,491.2857142857143,491.2857142857143
,,2023,532.5357142857143,535.5253942262782
1392.142857142857,573.7857142857143,2024,573.7857142857143,573.7857142857143
,,2025,606.1964285714287,609.2787189150424
1392.142857142857,638.6071428571429,2026,638.6071428571429,638.6071428571429
,,2027,661.625,659.9802658278383
1392.142857142857,684.6428571428571,2028,684.6428571428571,684.6428571428571
,,2029,713.6964285714286,719.7109320593192
1392.142857142857,742.75,2030,742.75,742.75
,,2031,758.9404761904761,736.8953304832442
,,2032,775.1309523809524,737.1117392440145
1392.142857142857,791.3214285714286,2033,791.3214285714286,791.3214285714287
1392.142857142857,816.5,2034,816.5,816.4999999999999
,,2035,590.25,473.6399042370263
500.0,364.0,2036,364.0,364.0
1425.1851851851852,850.3703703703703,2037,850.3703703703703,850.3703703703702
1392.142857142857,843.8571428571429,2038,843.8571428571429,843.8571428571429
,,2039,845.5178571428571,808.8849939632764
1392.142857142857,847.1785714285714,2040,847.1785714285714,847.1785714285714
,,2041,845.0892857142858,855.0168128808867
1392.142857142857,843.0,2042,843.0,843.0
,,2043,836.0952380952381,840.777650552743
,,2044,829.1904761904763,839.8748826022463
1392.142857142857,822.2857142857143,2045,822.2857142857143,822.2857142857143
1392.142857142857,783.0714285714286,2046,783.0714285714286,783.0714285714287
,,2047,757.5892857142858,755.8062432402425
1392.142857142857,732.1071428571429,2048,732.1071428571429,732.107142857143
,,2049,694.2678571428571,696.0322292604266
1392.142857142857,656.4285714285714,2050,656.4285714285714,656.4285714285714
,,2051,650.184331797235,625.7480602573895
,,2052,643.9400921658986,606.0729071718504
,,2053,637.6958525345623,596.8929037292124
,,2054,631.4516129032259,597.6978414867345
,,2055,625.2073732718894,607.9775120016749
,,2056,618.963133640553,627.2217068312925
,,2057,612.7188940092166,654.9202175328456
,,2058,606.4746543778801,690.5628356635933
,,2059,600.2304147465438,733.6393527807935
,,2060,593.9861751152074,783.6395604417054
,,2061,587.741935483871,840.0532502035875
,,2062,581.4976958525345,902.3702136236977
,,2063,575.2534562211981,970.0802422592957
,,2064,569.0092165898618,1042.6731276676392
,,2065,562.7649769585254,1119.6386614059872
,,2066,556.520737327189,1200.4666350315983
,,2067,550.2764976958525,1284.6468401017312
,,2068,544.0322580645161,1371.6690681736438
,,2069,537.7880184331798,1461.0231108045957
,,2070,531.5437788018434,1552.1987595518447
,,2071,525.2995391705069,1644.68580597265
,,2072,519.0552995391705,1737.9740416242703
,,2073,512.8110599078341,1831.5532580639629
,,2074,506.5668202764977,1924.9132468489877
,,2075,500.32258064516134,2017.5437995366026
,,2076,494.0783410138249,2108.9347076840663
,,2077,487.8341013824885,2198.5757628486385
,,2078,481.58986175115206,2285.9567565875764
,,2079,475.3456221198157,2370.5674804581395
,,2080,469.10138248847926,2451.8977260175852
,,2081,462.8571428571429,2529.4372848231733
,,2082,456.61290322580646,2602.675948432162
,,2083,450.36866359447004,2671.1035084018094
,,2084,444.12442396313367,2734.209756289374
,,2085,437.88018433179724,2791.484483652117
,,2086,431.63594470046087,2842.4174820472936
,,2087,425.39170506912444,2886.498543032164
,,2088,419.147465437788,2923.217458163987
,,2089,412.9032258064516,2952.06401900002
,,2090,406.6589861751152,2972.528017097523
,,2091,400.4147465437788,2984.0992440137525
,,2092,394.1705069124424,2986.2674913059695
,,2093,387.926267281106,2978.522550531431
,,2094,381.68202764976957,2960.354213247397
,,2095,375.4377880184332,2931.2522710111257
,,2096,369.19354838709677,2890.7065153798744
,,2097,362.9493087557604,2838.2067379109026
,,2098,356.70506912442397,2773.2427301614684
,,2099,350.46082949308754,2695.3042836888326
,,2100,344.2165898617512,2603.881190050251
,,2101,337.97235023041475,2498.463240802984
,,2102,331.7281105990784,2378.540227504288
,,2103,325.48387096774195,2243.601941711425
,,2104,319.2396313364055,2093.13817498165
,,2105,312.99539170506915,1926.6387188722242
,,2106,306.7511520737327,1743.5933649404044
,,2107,300.5069124423963,1543.491904743451
,,2108,294.26267281105993,1325.824129838621
,,2109,288.0184331797235,1090.0798317831739
,,2110,281.7741935483871,835.7488021343681
,,2111,275.5299539170507,562.3208324494618
1392.142857142857,269.2857142857143,2112,269.2857142857143,269.2857142857143
,,2113,143.14285714285714,5.464089356542523
450.0,17.0,2114,17.0,16.99999999999997
1427.037037037037,358.3703703703704,2115,358.3703703703704,358.3703703703704
1392.142857142857,420.35714285714283,2116,420.35714285714283,420.35714285714283
,,2117,452.73214285714283,438.2748823102269
1392.142857142857,485.10714285714283,2118,485.10714285714283,485.1071428571429
,,2119,521.25,526.0019175107857
1392.142857142857,557.3928571428571,2120,557.3928571428571,557.3928571428571
,,2121,583.2142857142858,583.579054789487
1392.142857142857,609.0357142857143,2122,609.0357142857143,609.0357142857144
,,2123,636.2678571428571,636.7398990455517
1392.142857142857,663.5,2124,663.5,663.4999999999999
,,2125,685.9821428571429,686.2336704568779
1392.142857142857,708.4642857142857,2126,708.4642857142857,708.4642857142858
,,2127,732.5357142857142,733.4280976983655
1392.142857142857,756.6071428571429,2128,756.6071428571429,756.6071428571429
,,2129,775.2142857142858,774.2994744639462
1392.142857142857,793.8214285714286,2130,793.8214285714286,793.8214285714284
,,2131,820.2321428571429,821.2445401601354
1392.142857142857,846.6428571428571,2132,846.6428571428571,846.6428571428571
,,2133,858.1964285714286,860.3518291812259
1392.142857142857,869.75,2134,869.75,869.7500000000001
,,2135,882.2142857142858,883.0401074006752
1392.142857142857,894.6785714285714,2136,894.6785714285714,894.6785714285714
,,2137,894.75,897.9029197875022
1392.142857142857,894.8214285714286,2138,894.8214285714286,894.8214285714284
,,2139,887.6607142857142,888.9419634493158
1392.142857142857,880.5,2140,880.5,880.5
,,2141,865.4821428571429,868.5211907009485
1392.142857142857,850.4642857142857,2142,850.4642857142857,850.4642857142857
,,2143,822.6071428571429,824.69202374689
1392.142857142857,794.75,2144,794.75,794.75
,,2145,765.5357142857143,764.6939197809074
,,2146,736.3214285714286,735.4370723267538
1392.142857142857,707.1071428571429,2147,707.1071428571429,707.1071428571429
,,2148,700.4642857142858,679.8075837340721
,,2149,693.8214285714286,653.544915889109
,,2150,687.1785714285714,628.3014273962149
,,2151,680.5357142857143,604.0594063293506
,,2152,673.8928571428572,580.8011407624772
,,2153,667.25,558.5089187695554
,,2154,660.6071428571429,537.1650284245468
,,2155,653.9642857142858,516.7517578014116
,,2156,647.3214285714286,497.2513949741115
,,2157,640.6785714285714,478.64622801660687
,,2158,634.0357142857143,460.91854500285916
,,2159,627.3928571428571,444.050634006829
,,2160,620.75,428.02478310247756
,,2161,614.1071428571429,412.8232803637658
,,2162,607.4642857142858,398.4284138646546
,,2163,600.8214285714286,384.8224716791049
,,2164,594.1785714285714,371.9877418810778
,,2165,587.5357142857143,359.90651254453445
,,2166,580.8928571428571,348.5610717434354
,,2167,574.25,337.933707551742
,,2168,567.6071428571429,328.0067080434151
,,2169,560.9642857142858,318.76236129241545
,,2170,554.3214285714286,310.1829553727044
,,2171,547.6785714285714,302.25077835824266
,,2172,541.0357142857143,294.9481183229913
,,2173,534.3928571428571,288.25726334091144
,,2174,527.75,282.1605014859638
,,2175,521.1071428571429,276.6401208321095
,,2176,514.4642857142858,271.6784094533094
,,2177,507.82142857142856,267.2576554235247
,,2178,501.17857142857144,263.36014681671617
,,2179,494.53571428571433,259.9681717068449
,,2180,487.89285714285717,257.06401816787184
,,2181,481.25,254.6299742737579
,,2182,474.6071428571429,252.64832809846416
,,2183,467.9642857142857,251.10136771595148
,,2184,461.32142857142856,249.9713812001809
,,2185,454.67857142857144,249.24065662511344
,,2186,448.0357142857143,248.89148206471
,,2187,441.39285714285717,248.90614559293167
,,2188,434.75,249.2669352837393
,,2189,428.1071428571429,249.95613921109384
,,2190,421.4642857142857,250.95604544895644
,,2191,414.8214285714286,252.24894207128796
,,2192,408.17857142857144,253.81711715204938
,,2193,401.5357142857143,255.6428587652017
,,2194,394.89285714285717,257.7084549847059
,,2195,388.25,259.9961938845229
,,2196,381.6071428571429,262.48836353861367
,,2197,374.9642857142857,265.1672520209394
,,2198,368.3214285714286,268.01514740546077
,,2199,361.67857142857144,271.01433776613896
,,2200,355.0357142857143,274.1471111769348
,,2201,348.39285714285717,277.3957557118094
,,2202,341.75,280.74255944472367
,,2203,335.1071428571429,284.1698104496386
,,2204,328.4642857142857,287.65979680051515
,,2205,321.82142857142856,291.1948065713143
,,2206,315.17857142857144,294.75712783599704
,,2207,308.5357142857143,298.32904866852436
1392.142857142857,301.89285714285717,2208,301.89285714285717,301.89285714285717
,,2209,329.1309523809524,308.06968035891373
,,2210,356.3690476190476,330.03600152044095
1392.142857142857,383.60714285714283,2211,383.60714285714283,383.60714285714283
1392.142857142857,461.75,2212,461.75,461.75000000000006
,,2213,485.4761904761905,494.37041104425043
,,2214,509.20238095238096,501.8563829230163
1392.142857142857,532.9285714285714,2215,532.9285714285714,532.9285714285716
1392.142857142857,605.9285714285714,2216,605.9285714285714,605.9285714285714
,,2217,638.0357142857142,647.1202975270537
1392.142857142857,670.1428571428571,2218,670.1428571428571,670.1428571428571
,,2219,706.1785714285713,706.6018118013111
1392.142857142857,742.2142857142857,2220,742.2142857142857,742.2142857142858
,,2221,759.6309523809523,758.9305276133936
,,2222,777.047619047619,769.521721622677
1392.142857142857,794.4642857142857,2223,794.4642857142857,794.4642857142857
1392.142857142857,840.0357142857143,2224,840.0357142857143,840.0357142857143
,,2225,861.3214285714287,868.9445200818712
1392.142857142857,882.6071428571429,2226,882.6071428571429,882.607142857143
,,2227,891.7142857142858,892.9236074650393
1392.142857142857,900.8214285714286,2228,900.8214285714286,900.8214285714287
,,2229,904.9166666666666,905.2724096206767
,,2230,909.0119047619048,908.3980193587802
1392.142857142857,913.1071428571429,2231,913.1071428571429,913.1071428571429
1392.142857142857,919.2857142857143,2232,919.2857142857143,919.2857142857142
,,2233,915.5535714285714,918.1799462439849
1392.142857142857,911.8214285714286,2234,911.8214285714286,911.8214285714287
,,2235,903.2321428571429,904.3640863065896
1392.142857142857,894.6428571428571,2236,894.6428571428571,894.6428571428572
,,2237,877.3035714285713,880.3547799582282
1392.142857142857,859.9642857142857,2238,859.9642857142857,859.9642857142857
,,2239,831.375,833.0382224319264
1392.142857142857,802.7857142857143,2240,802.7857142857143,802.7857142857146
,,2241,771.1964285714287,772.179830314067
1392.142857142857,739.6071428571429,2242,739.6071428571429,739.6071428571429
,,2243,727.8392857142858,702.8116359735697
,,2244,716.0714285714286,661.5534372941092
,,2245,704.3035714285714,616.0967103425577
,,2246,692.5357142857143,566.7056186427102
,,2247,680.7678571428571,513.6443257183622
,,2248,669.0,457.1769950933093
,,2249,657.2321428571429,397.567790291347
,,2250,645.4642857142858,335.080874836271
,,2251,633.6964285714286,269.98041225187666
,,2252,621.9285714285714,202.53056606195943
,,2253,610.1607142857143,132.99549979031502
,,2254,598.3928571428571,61.63937696073882
,,2255,586.625,-11.273638902973518
,,2256,574.8571428571429,-85.47938427702674
,,2257,563.0892857142858,-160.71369563762502
,,2258,551.3214285714286,-236.71240946097288
,,2259,539.5535714285714,-313.211362223275
,,2260,527.7857142857143,-389.94639040073577
,,2261,516.0178571428571,-466.6533304695595
,,2262,504.25,-543.0680189059508
,,2263,492.4821428571429,-618.9262921861141
,,2264,480.7142857142857,-693.9639867862544
,,2265,468.94642857142856,-767.9169391825751
,,2266,457.17857142857144,-840.5209858512815
,,2267,445.4107142857143,-911.5119632685776
,,2268,433.64285714285717,-980.6257079106683
,,2269,421.875,-1047.5980562537584
,,2270,410.10714285714283,-1112.1648447740513
,,2271,398.3392857142857,-1174.0619099477526
,,2272,386.57142857142856,-1233.0250882510657
,,2273,374.80357142857144,-1288.7902161601955
,,2274,363.0357142857143,-1341.093130151347
,,2275,351.2678571428571,-1389.6696667007243
,,2276,339.5,-1434.2556622845316
,,2277,327.73214285714283,-1474.5869533789737
,,2278,315.9642857142857,-1510.3993764602549
,,2279,304.19642857142856,-1541.4287680045804
,,2280,292.4285714285714,-1567.4109644881535
,,2281,280.6607142857143,-1588.0818023871793
,,2282,268.8928571428571,-1603.1771181778627
,,2283,257.125,-1612.432748336407
,,2284,245.35714285714283,-1615.5845293390173
,,2285,233.58928571428567,-1612.3682976618986
,,2286,221.82142857142856,-1602.519889781255
,,2287,210.05357142857144,-1585.7751421732908
,,2288,198.28571428571422,-1561.86989131421
,,2289,186.5178571428571,-1530.5399736802183
,,2290,174.75,-1491.521225747519
,,2291,162.98214285714278,-1444.5494839923178
,,2292,151.21428571428567,-1389.3605848908178
,,2293,139.44642857142856,-1325.690364919225
,,2294,127.67857142857144,-1253.2746605537425
,,2295,115.91071428571422,-1171.8493082705754
,,2296,104.14285714285711,-1081.1501445459282
,,2297,92.375,-980.9130058560052
,,2298,80.60714285714278,-870.873728677011
,,2299,68.83928571428567,-750.7681494851498
,,2300,57.071428571428555,-620.3321047566264
,,2301,45.30357142857133,-479.30143096764533
,,2302,33.53571428571422,-327.41196459441096
,,2303,21.76785714285711,-164.39954211312772
450.0,10.0,2304,10.0,10.0
,,2305,165.92857142857142,187.03083097378905
1393.2142857142858,321.85714285714283,2306,321.85714285714283,321.85714285714283
,,2307,361.89408866995075,379.68038766830045
1360.6896551724137,401.9310344827586,2308,401.9310344827586,401.9310344827586
,,2309,437.5,435.522248894881
1360.6896551724137,473.0689655172414,2310,473.0689655172414,473.06896551724145
,,2311,503.5977011494253,499.71560844277315
,,2312,534.1264367816092,525.0227906676351
1360.6896551724137,564.6551724137931,2313,564.6551724137931,564.6551724137931
1360.6896551724137,619.8965517241379,2314,619.8965517241379,619.8965517241379
,,2315,644.3103448275863,650.8644403960558
1360.6896551724137,668.7241379310345,2316,668.7241379310345,668.7241379310344
,,2317,693.5,693.881488125064
1360.6896551724137,718.2758620689655,2318,718.2758620689655,718.2758620689655
,,2319,732.5977011494252,731.40159503894
,,2320,746.9195402298851,741.4393517578786
1360.6896551724137,761.2413793103449,2321,761.2413793103449,761.2413793103449
1360.6896551724137,791.6896551724138,2322,791.6896551724138,791.6896551724138
,,2323,792.528735632184,799.3097825324377
,,2324,793.3678160919541,792.7559115552023
1360.6896551724137,794.2068965517242,2325,794.2068965517242,794.2068965517242
1360.6896551724137,809.0344827586207,2326,809.0344827586207,809.0344827586207
,,2327,819.1724137931035,797.2881559344654
,,2328,829.3103448275862,789.835000041638
1360.6896551724137,839.448275862069,2329,839.448275862069,839.448275862069
1360.6896551724137,844.7586206896551,2330,844.7586206896551,844.7586206896551
,,2331,550.3793103448276,407.7551194604945
500.0,256.0,2332,256.0,256.0
1391.4285714285713,840.5357142857143,2333,840.5357142857143,840.5357142857143
1360.6896551724137,782.0,2334,782.0,782.0000000000001
,,2335,503.5,320.0046230617427
500.0,225.0,2336,225.0,224.99999999999997
1391.4285714285713,748.3928571428571,2337,748.3928571428571,748.3928571428572
1360.6896551724137,673.9655172413793,2338,673.9655172413793,673.9655172413793
,,2339,663.5890333521763,410.1065794444679
,,2340,653.2125494629735,155.2702189818746
,,2341,642.8360655737705,-90.57270798728496
,,2342,632.4595816845675,-327.4513453038955
,,2343,622.0830977953647,-555.3948368088413
,,2344,611.7066139061617,-774.432326343007
,,2345,601.3301300169587,-984.5929577472764
,,2346,590.9536461277557,-1185.905874862535
,,2347,580.5771622385529,-1378.4002215296664
,,2348,570.2006783493499,-1562.1051415895558
,,2349,559.8241944601469,-1737.0497788830871
,,2350,549.4477105709441,-1903.2632772511447
,,2351,539.0712266817411,-2060.7747805346135
,,2352,528.6947427925381,-2209.613432574378
,,2353,518.3182589033352,-2349.808377211322
,,2354,507.9417750141323,-2481.3887582863304
,,2355,497.56529112492933,-2604.3837196402887
,,2356,487.18880723572636,-2718.822405114079
,,2357,476.8123233465235,-2824.733958548587
,,2358,466.4358394573205,-2922.147523784699
