LastUpdated,Capacity,Occupancy,rownum,cubic_fill
2016-10-22 16:15:00,1425.1851851851852,677.0370370370371,1762,1425.1851851851852
2016-10-22 16:30:00,,,1763,1389.3825287648963
2016-10-22 16:45:00,,,1764,1321.753204629094
2016-10-22 17:00:00,,,1765,1223.964664258074
2016-10-22 17:15:00,,,1766,1097.6843591321322
2016-10-22 17:30:00,,,1767,944.5797407315641
2016-10-22 17:45:00,,,1768,766.3182605366655
2016-10-22 18:00:00,,,1769,564.5673700277318
2016-10-22 18:15:00,,,1770,340.9945206850591
2016-10-22 18:30:00,,,1771,97.26716398894254
2016-10-22 18:45:00,,,1772,-164.94724858032154
2016-10-22 19:00:00,,,1773,-443.98126554243794
2016-10-22 19:15:00,,,1774,-738.1674354171101
2016-10-22 19:30:00,,,1775,-1045.838306724044
2016-10-22 19:45:00,,,1776,-1365.3264279829423
2016-10-22 20:00:00,,,1777,-1694.9643477135105
2016-10-22 20:15:00,,,1778,-2033.084614435452
2016-10-22 20:30:00,,,1779,-2378.019776668471
2016-10-22 20:45:00,,,1780,-2728.102382932274
2016-10-22 21:00:00,,,1781,-3081.664981746562
2016-10-22 21:15:00,,,1782,-3437.0401216310415
2016-10-22 21:30:00,,,1783,-3792.560351105416
2016-10-22 21:45:00,,,1784,-4146.55821868939
2016-10-22 22:00:00,,,1785,-4497.366272902669
2016-10-22 22:15:00,,,1786,-4843.317062264955
2016-10-22 22:30:00,,,1787,-5182.743135295954
2016-10-22 22:45:00,,,1788,-5513.9770405153695
2016-10-22 23:00:00,,,1789,-5835.351326442906
2016-10-22 23:15:00,,,1790,-6145.198541598267
2016-10-22 23:30:00,,,1791,-6441.851234501161
2016-10-22 23:45:00,,,1792,-6723.641953671286
2016-10-23 00:00:00,,,1793,-6988.903247628351
2016-10-23 00:15:00,,,1794,-7235.967664892057
2016-10-23 00:30:00,,,1795,-7463.167753982113
2016-10-23 00:45:00,,,1796,-7668.836063418217
2016-10-23 01:00:00,,,1797,-7851.305141720077
2016-10-23 01:15:00,,,1798,-8008.907537407396
2016-10-23 01:30:00,,,1799,-8139.975798999882
2016-10-23 01:45:00,,,1800,-8242.842475017238
2016-10-23 02:00:00,,,1801,-8315.840113979162
2016-10-23 02:15:00,,,1802,-8357.301264405367
2016-10-23 02:30:00,,,1803,-8365.558474815552
2016-10-23 02:45:00,,,1804,-8338.944293729422
2016-10-23 03:00:00,,,1805,-8275.791269666684
2016-10-23 03:15:00,,,1806,-8174.4319511470385
2016-10-23 03:30:00,,,1807,-8033.198886690192
2016-10-23 03:45:00,,,1808,-7850.42462481585
2016-10-23 04:00:00,,,1809,-7624.441714043713
2016-10-23 04:15:00,,,1810,-7353.582702893489
2016-10-23 04:30:00,,,1811,-7036.180139884882
2016-10-23 04:45:00,,,1812,-6670.566573537592
2016-10-23 05:00:00,,,1813,-6255.074552371332
2016-10-23 05:15:00,,,1814,-5788.036624905797
2016-10-23 05:30:00,,,1815,-5267.785339660694
2016-10-23 05:45:00,,,1816,-4692.6532451557305
2016-10-23 06:00:00,,,1817,-4060.9728899106103
2016-10-23 06:15:00,,,1818,-3371.0768224450344
2016-10-23 06:30:00,,,1819,-2621.2975912787088
2016-10-23 06:45:00,,,1820,-1809.9677449313383
2016-10-23 07:00:00,,,1821,-935.419831922628
2016-10-23 07:15:00,,,1822,4.0135992277200785
2016-10-23 07:30:00,1010.0,219.0,1823,1010.0000000000002
2016-10-23 07:45:00,1503.5416666666667,235.375,1824,1503.541666666667
2016-10-23 08:00:00,600.0,115.0,1825,600.0
2016-10-23 08:15:00,1614.7727272727273,241.95454545454547,1826,1614.7727272727273
2016-10-23 08:30:00,450.0,8.0,1827,449.99999999999994
2016-10-23 08:45:00,1489.2592592592594,235.59259259259258,1828,1489.2592592592596
2016-10-23 09:00:00,,,1829,1867.6982541800041
2016-10-23 09:15:00,1471.5384615384614,245.07692307692307,1830,1471.5384615384614
2016-10-23 09:30:00,,,1831,1365.8036792160567
2016-10-23 09:45:00,1471.5384615384614,267.65384615384613,1832,1471.5384615384614
2016-10-23 10:00:00,,,1833,1500.5328979016372
2016-10-23 10:15:00,1471.5384615384614,299.0,1834,1471.5384615384614
2016-10-23 10:30:00,,,1835,1461.2954984081634
2016-10-23 10:45:00,1471.5384615384614,368.8076923076923,1836,1471.5384615384614
2016-10-23 11:00:00,,,1837,1483.5158776964777
2016-10-23 11:15:00,1471.5384615384614,431.1923076923077,1838,1471.5384615384614
2016-10-23 11:30:00,,,1839,1433.8717600366938
2016-10-23 11:45:00,1471.5384615384614,505.84615384615387,1840,1471.5384615384614
2016-10-23 12:00:00,,,1841,1610.2278513875156
2016-10-23 12:15:00,1471.5384615384614,550.3846153846154,1842,1471.5384615384617
2016-10-23 12:30:00,,,1843,860.5052959517056
2016-10-23 12:45:00,720.0,255.0,1844,720.0
2016-10-23 13:00:00,1501.6,626.12,1845,1501.5999999999997
2016-10-23 13:15:00,1471.5384615384614,634.9230769230769,1846,1471.5384615384617
2016-10-23 13:30:00,,,1847,1407.5735959429533
2016-10-23 13:45:00,1471.5384615384614,663.0769230769231,1848,1471.5384615384614
2016-10-23 14:00:00,,,1849,1488.6854206532946
2016-10-23 14:15:00,1471.5384615384614,673.0769230769231,1850,1471.5384615384614
2016-10-23 14:30:00,,,1851,1466.9154906746373
2016-10-23 14:45:00,1471.5384615384614,670.5384615384615,1852,1471.5384615384617
2016-10-23 15:00:00,,,1853,1472.8833858789255
2016-10-23 15:15:00,1471.5384615384614,648.8076923076923,1854,1471.5384615384612
2016-10-23 15:30:00,,,1855,1470.7817350404289
2016-10-23 15:45:00,1471.5384615384614,587.7307692307693,1856,1471.5384615384617
2016-10-23 16:00:00,,,1857,1473.2204431901278
2016-10-23 16:15:00,1471.5384615384614,513.8461538461538,1858,1471.5384615384614
2016-10-23 16:30:00,,,1859,1462.2172970097427
2016-10-23 16:45:00,,,1860,1444.7387461777703
2016-10-23 17:00:00,,,1861,1419.5238596532213
2016-10-23 17:15:00,,,1862,1386.9936880467749
2016-10-23 17:30:00,,,1863,1347.5692819691078
2016-10-23 17:45:00,,,1864,1301.6716920308986
2016-10-23 18:00:00,,,1865,1249.721968842825
2016-10-23 18:15:00,,,1866,1192.1411630155649
2016-10-23 18:30:00,,,1867,1129.350325159796
2016-10-23 18:45:00,,,1868,1061.7705058861964
2016-10-23 19:00:00,,,1869,989.8227558054442
2016-10-23 19:15:00,,,1870,913.9281255282172
2016-10-23 19:30:00,,,1871,834.5076656651931
2016-10-23 19:45:00,,,1872,751.9824268270492
2016-10-23 20:00:00,,,1873,666.7734596244646
2016-10-23 20:15:00,,,1874,579.3018146681169
2016-10-23 20:30:00,,,1875,489.9885425686837
2016-10-23 20:45:00,,,1876,399.2546939368427
2016-10-23 21:00:00,,,1877,307.52131938327193
2016-10-23 21:15:00,,,1878,215.2094695186497
2016-10-23 21:30:00,,,1879,122.74019495365376
2016-10-23 21:45:00,,,1880,30.534546298961132
2016-10-23 22:00:00,,,1881,-60.98642583474886
2016-10-23 22:15:00,,,1882,-151.40167083679898
2016-10-23 22:30:00,,,1883,-240.29013809651155
2016-10-23 22:45:00,,,1884,-327.2307770032086
2016-10-23 23:00:00,,,1885,-411.802536946212
2016-10-23 23:15:00,,,1886,-493.584367314844
2016-10-23 23:30:00,,,1887,-572.1552174984267
2016-10-23 23:45:00,,,1888,-647.094036886282
2016-10-24 00:00:00,,,1889,-717.9797748677322
2016-10-24 00:15:00,,,1890,-784.3913808320996
2016-10-24 00:30:00,,,1891,-845.907804168706
2016-10-24 00:45:00,,,1892,-902.1079942668734
2016-10-24 01:00:00,,,1893,-952.5709005159244
2016-10-24 01:15:00,,,1894,-996.8754723051803
2016-10-24 01:30:00,,,1895,-1034.600659023964
2016-10-24 01:45:00,,,1896,-1065.3254100615975
2016-10-24 02:00:00,,,1897,-1088.6286748074026
2016-10-24 02:15:00,,,1898,-1104.0894026507017
2016-10-24 02:30:00,,,1899,-1111.2865429808164
2016-10-24 02:45:00,,,1900,-1109.7990451870687
2016-10-24 03:00:00,,,1901,-1099.2058586587818
2016-10-24 03:15:00,,,1902,-1079.0859327852768
2016-10-24 03:30:00,,,1903,-1049.0182169558764
2016-10-24 03:45:00,,,1904,-1008.5816605599015
2016-10-24 04:00:00,,,1905,-957.3552129866761
2016-10-24 04:15:00,,,1906,-894.9178236255209
2016-10-24 04:30:00,,,1907,-820.8484418657587
2016-10-24 04:45:00,,,1908,-734.726017096711
2016-10-24 05:00:00,,,1909,-636.1294987077007
2016-10-24 05:15:00,,,1910,-524.637836088049
2016-10-24 05:30:00,,,1911,-399.8299786270786
2016-10-24 05:45:00,,,1912,-261.2848757141114
2016-10-24 06:00:00,,,1913,-108.58147673846975
2016-10-24 06:15:00,,,1914,58.701268910524504
2016-10-24 06:30:00,,,1915,240.98441184354942
2016-10-24 06:45:00,,,1916,438.6890026712829
2016-10-24 07:00:00,,,1917,652.2360920044022
2016-10-24 07:15:00,,,1918,882.0467304535858
2016-10-24 07:30:00,,,1919,1128.5419686295113
2016-10-24 07:45:00,1392.142857142857,262.92857142857144,1920,1392.142857142857
2016-10-24 08:00:00,,,1921,1600.7450802940925
2016-10-24 08:15:00,1392.142857142857,343.9642857142857,1922,1392.1428571428573
2016-10-24 08:30:00,,,1923,639.8049800722448
2016-10-24 08:45:00,450.0,19.0,1924,450.0
2016-10-24 09:00:00,1427.037037037037,443.2962962962963,1925,1427.037037037037
2016-10-24 09:15:00,,,1926,1667.8350435008765
2016-10-24 09:30:00,1392.142857142857,476.82142857142856,1927,1392.142857142857
2016-10-24 09:45:00,1392.142857142857,521.3571428571429,1928,1392.1428571428569
2016-10-24 10:00:00,,,1929,1724.1634096248529
2016-10-24 10:15:00,,,1930,1913.3234165897882
2016-10-24 10:30:00,1392.142857142857,574.7142857142857,1931,1392.1428571428569
2016-10-24 10:45:00,500.0,337.0,1932,499.99999999999994
2016-10-24 11:00:00,1425.1851851851852,637.0,1933,1425.1851851851852
2016-10-24 11:15:00,1392.142857142857,666.25,1934,1392.1428571428573
2016-10-24 11:30:00,,,1935,725.0005431362
2016-10-24 11:45:00,610.0,455.0,1936,610.0
2016-10-24 12:00:00,1452.3076923076924,737.0,1937,1452.3076923076924
2016-10-24 12:15:00,,,1938,1591.6209700503862
2016-10-24 12:30:00,1392.142857142857,745.6785714285714,1939,1392.1428571428573
2016-10-24 12:45:00,1392.142857142857,767.6785714285714,1940,1392.142857142857
2016-10-24 13:00:00,,,1941,730.3717453920359
2016-10-24 13:15:00,500.0,349.0,1942,500.0
2016-10-24 13:30:00,1425.1851851851852,790.0,1943,1425.1851851851852
2016-10-24 13:45:00,1392.142857142857,777.3571428571429,1944,1392.1428571428573
2016-10-24 14:00:00,,,1945,1265.3409869090501
2016-10-24 14:15:00,,,1946,1315.79333398324
2016-10-24 14:30:00,1392.142857142857,772.2142857142857,1947,1392.142857142857
2016-10-24 14:45:00,1392.142857142857,762.8928571428571,1948,1392.1428571428569
2016-10-24 15:00:00,,,1949,1384.7920428111524
2016-10-24 15:15:00,,,1950,1387.4156256045871
2016-10-24 15:30:00,1392.142857142857,717.9285714285714,1951,1392.1428571428573
2016-10-24 15:45:00,,,1952,1393.0676870719292
2016-10-24 16:00:00,1392.142857142857,670.5,1953,1392.1428571428576
2016-10-24 16:15:00,,,1954,1392.2519171733773
2016-10-24 16:30:00,1392.142857142857,597.6428571428571,1955,1392.142857142857
2016-10-24 16:45:00,,,1956,1389.9310727614359
2016-10-24 17:00:00,,,1957,1385.3371425006958
2016-10-24 17:15:00,,,1958,1378.4829405225805
2016-10-24 17:30:00,,,1959,1369.490340989035
2016-10-24 17:45:00,,,1960,1358.4812180620015
2016-10-24 18:00:00,,,1961,1345.577445903424
2016-10-24 18:15:00,,,1962,1330.9008986752465
2016-10-24 18:30:00,,,1963,1314.5734505394128
2016-10-24 18:45:00,,,1964,1296.7169756578662
2016-10-24 19:00:00,,,1965,1277.4533481925503
2016-10-24 19:15:00,,,1966,1256.9044423054095
2016-10-24 19:30:00,,,1967,1235.1921321583873
2016-10-24 19:45:00,,,1968,1212.4382919134266
2016-10-24 20:00:00,,,1969,1188.7647957324716
2016-10-24 20:15:00,,,1970,1164.2935177774664
2016-10-24 20:30:00,,,1971,1139.1463322103543
2016-10-24 20:45:00,,,1972,1113.4451131930791
2016-10-24 21:00:00,,,1973,1087.3117348875844
2016-10-24 21:15:00,,,1974,1060.8680714558136
2016-10-24 21:30:00,,,1975,1034.2359970597108
2016-10-24 21:45:00,,,1976,1007.5373858612198
2016-10-24 22:00:00,,,1977,980.8941120222838
2016-10-24 22:15:00,,,1978,954.4280497048471
2016-10-24 22:30:00,,,1979,928.2610730708528
2016-10-24 22:45:00,,,1980,902.5150562822453
2016-10-24 23:00:00,,,1981,877.3118735009675
2016-10-24 23:15:00,,,1982,852.7733988889636
2016-10-24 23:30:00,,,1983,829.021506608177
2016-10-24 23:45:00,,,1984,806.1780708205517
2016-10-25 00:00:00,,,1985,784.3649656880314
2016-10-25 00:15:00,,,1986,763.7040653725594
2016-10-25 00:30:00,,,1987,744.3172440360798
2016-10-25 00:45:00,,,1988,726.3263758405359
2016-10-25 01:00:00,,,1989,709.8533349478716
2016-10-25 01:15:00,,,1990,695.0199955200308
2016-10-25 01:30:00,,,1991,681.9482317189568
2016-10-25 01:45:00,,,1992,670.7599177065938
2016-10-25 02:00:00,,,1993,661.576927644885
2016-10-25 02:15:00,,,1994,654.5211356957743
2016-10-25 02:30:00,,,1995,649.7144160212054
2016-10-25 02:45:00,,,1996,647.2786427831217
2016-10-25 03:00:00,,,1997,647.3356901434676
2016-10-25 03:15:00,,,1998,650.007432264186
2016-10-25 03:30:00,,,1999,655.4157433072212
2016-10-25 03:45:00,,,2000,663.6824974345166
2016-10-25 04:00:00,,,2001,674.9295688080159
2016-10-25 04:15:00,,,2002,689.2788315896627
2016-10-25 04:30:00,,,2003,706.8521599414008
2016-10-25 04:45:00,,,2004,727.7714280251741
2016-10-25 05:00:00,,,2005,752.1585100029259
2016-10-25 05:15:00,,,2006,780.1352800366003
2016-10-25 05:30:00,,,2007,811.8236122881408
2016-10-25 05:45:00,,,2008,847.3453809194912
2016-10-25 06:00:00,,,2009,886.8224600925948
2016-10-25 06:15:00,,,2010,930.3767239693956
2016-10-25 06:30:00,,,2011,978.1300467118374
2016-10-25 06:45:00,,,2012,1030.2043024818636
2016-10-25 07:00:00,,,2013,1086.7213654414181
2016-10-25 07:15:00,,,2014,1147.8031097524447
2016-10-25 07:30:00,,,2015,1213.571409576887
2016-10-25 07:45:00,,,2016,1284.1481390766885
2016-10-25 08:00:00,1359.655172413793,277.44827586206895,2017,1359.655172413793
2016-10-25 08:15:00,1427.037037037037,362.48148148148147,2018,1427.0370370370372
2016-10-25 08:30:00,,,2019,1439.864770557923
2016-10-25 08:45:00,,,2020,1415.8756519352362
2016-10-25 09:00:00,1392.142857142857,445.0,2021,1392.1428571428573
2016-10-25 09:15:00,1392.142857142857,491.2857142857143,2022,1392.142857142857
2016-10-25 09:30:00,,,2023,1393.220267471986
2016-10-25 09:45:00,1392.142857142857,573.7857142857143,2024,1392.1428571428569
2016-10-25 10:00:00,,,2025,1392.4994033018647
2016-10-25 10:15:00,1392.142857142857,638.6071428571429,2026,1392.142857142857
2016-10-25 10:30:00,,,2027,1389.639262177698
2016-10-25 10:45:00,1392.142857142857,684.6428571428571,2028,1392.1428571428569
2016-10-25 11:00:00,,,2029,1401.8006908444859
2016-10-25 11:15:00,1392.142857142857,742.75,2030,1392.1428571428569
2016-10-25 11:30:00,,,2031,1347.3640613205287
2016-10-25 11:45:00,,,2032,1322.9344092950828
2016-10-25 12:00:00,1392.142857142857,791.3214285714286,2033,1392.142857142857
2016-10-25 12:15:00,1392.142857142857,816.5,2034,1392.142857142857
2016-10-25 12:30:00,,,2035,713.1923766146449
2016-10-25 12:45:00,500.0,364.0,2036,500.0
2016-10-25 13:00:00,1425.1851851851852,850.3703703703703,2037,1425.185185185185
2016-10-25 13:15:00,1392.142857142857,843.8571428571429,2038,1392.142857142857
2016-10-25 13:30:00,,,2039,1316.0199761150645
2016-10-25 13:45:00,1392.142857142857,847.1785714285714,2040,1392.142857142857
2016-10-25 14:00:00,,,2041,1413.3594342903414
2016-10-25 14:15:00,1392.142857142857,843.0,2042,1392.142857142857
2016-10-25 14:30:00,,,2043,1382.704213334786
2016-10-25 14:45:00,,,2044,1386.5811271754387
2016-10-25 15:00:00,1392.142857142857,822.2857142857143,2045,1392.142857142857
2016-10-25 15:15:00,1392.142857142857,783.0714285714286,2046,1392.142857142857
2016-10-25 15:30:00,,,2047,1393.2638692932035
2016-10-25 15:45:00,1392.142857142857,732.1071428571429,2048,1392.1428571428573
2016-10-25 16:00:00,,,2049,1386.4155678670725
2016-10-25 16:15:00,1392.142857142857,656.4285714285714,2050,1392.142857142857
2016-10-25 16:30:00,,,2051,1426.283517565349
2016-10-25 16:45:00,,,2052,1490.962980900451
2016-10-25 17:00:00,,,2053,1584.5983387067583
2016-10-25 17:15:00,,,2054,1705.6066825428666
2016-10-25 17:30:00,,,2055,1852.4051039673695
2016-10-25 17:45:00,,,2056,2023.4106945388628
2016-10-25 18:00:00,,,2057,2217.040545815941
2016-10-25 18:15:00,,,2058,2431.711749357199
2016-10-25 18:30:00,,,2059,2665.8413967212323
2016-10-25 18:45:00,,,2060,2917.8465794666345
2016-10-25 19:00:00,,,2061,3186.1443891520025
2016-10-25 19:15:00,,,2062,3469.151917335929
2016-10-25 19:30:00,,,2063,3765.28625557701
2016-10-25 19:45:00,,,2064,4072.9644954338405
2016-10-25 20:00:00,,,2065,4390.603728465015
2016-10-25 20:15:00,,,2066,4716.621046229129
2016-10-25 20:30:00,,,2067,5049.433540284777
2016-10-25 20:45:00,,,2068,5387.458302190554
2016-10-25 21:00:00,,,2069,5729.112423505054
2016-10-25 21:15:00,,,2070,6072.812995786871
2016-10-25 21:30:00,,,2071,6416.977110594605
2016-10-25 21:45:00,,,2072,6760.021859486847
2016-10-25 22:00:00,,,2073,7100.3643340221915
2016-10-25 22:15:00,,,2074,7436.4216257592325
2016-10-25 22:30:00,,,2075,7766.610826256568
2016-10-25 22:45:00,,,2076,8089.349027072792
2016-10-25 23:00:00,,,2077,8403.0533197665
2016-10-25 23:15:00,,,2078,8706.140795896285
2016-10-25 23:30:00,,,2079,8997.028547020744
2016-10-25 23:45:00,,,2080,9274.133664698467
2016-10-26 00:00:00,,,2081,9535.873240488056
2016-10-26 00:15:00,,,2082,9780.6643659481
2016-10-26 00:30:00,,,2083,10006.9241326372
2016-10-26 00:45:00,,,2084,10213.06963211394
2016-10-26 01:00:00,,,2085,10397.517955936928
2016-10-26 01:15:00,,,2086,10558.686195664752
2016-10-26 01:30:00,,,2087,10694.991442856008
2016-10-26 01:45:00,,,2088,10804.85078906929
2016-10-26 02:00:00,,,2089,10886.681325863196
2016-10-26 02:15:00,,,2090,10938.900144796318
2016-10-26 02:30:00,,,2091,10959.924337427248
2016-10-26 02:45:00,,,2092,10948.170995314586
2016-10-26 03:00:00,,,2093,10902.057210016927
2016-10-26 03:15:00,,,2094,10820.000073092864
2016-10-26 03:30:00,,,2095,10700.416676100991
2016-10-26 03:45:00,,,2096,10541.724110599904
2016-10-26 04:00:00,,,2097,10342.339468148199
2016-10-26 04:15:00,,,2098,10100.679840304467
2016-10-26 04:30:00,,,2099,9815.162318627308
2016-10-26 04:45:00,,,2100,9484.203994675314
2016-10-26 05:00:00,,,2101,9106.221960007086
2016-10-26 05:15:00,,,2102,8679.633306181207
2016-10-26 05:30:00,,,2103,8202.85512475628
2016-10-26 05:45:00,,,2104,7674.304507290897
2016-10-26 06:00:00,,,2105,7092.398545343656
2016-10-26 06:15:00,,,2106,6455.554330473149
2016-10-26 06:30:00,,,2107,5762.188954237972
2016-10-26 06:45:00,,,2108,5010.71950819672
2016-10-26 07:00:00,,,2109,4199.563083907987
2016-10-26 07:15:00,,,2110,3327.1367729303697
2016-10-26 07:30:00,,,2111,2391.857666822461
2016-10-26 07:45:00,1392.142857142857,269.2857142857143,2112,1392.1428571428569
2016-10-26 08:00:00,,,2113,483.52512378728414
2016-10-26 08:15:00,450.0,17.0,2114,449.9999999999999
2016-10-26 08:30:00,1427.037037037037,358.3703703703704,2115,1427.037037037037
2016-10-26 08:45:00,1392.142857142857,420.35714285714283,2116,1392.142857142857
2016-10-26 09:00:00,,,2117,1315.579723143242
2016-10-26 09:15:00,1392.142857142857,485.10714285714283,2118,1392.142857142857
2016-10-26 09:30:00,,,2119,1412.6578870680498
2016-10-26 09:45:00,1392.142857142857,557.3928571428571,2120,1392.142857142857
2016-10-26 10:00:00,,,2121,1386.6458714417013
2016-10-26 10:15:00,1392.142857142857,609.0357142857143,2122,1392.142857142857
2016-10-26 10:30:00,,,2123,1393.6157700222877
2016-10-26 10:45:00,1392.142857142857,663.5,2124,1392.142857142857
2016-10-26 11:00:00,,,2125,1391.748191326291
2016-10-26 11:15:00,1392.142857142857,708.4642857142857,2126,1392.142857142857
2016-10-26 11:30:00,,,2127,1392.2486075296908
2016-10-26 11:45:00,1392.142857142857,756.6071428571429,2128,1392.142857142857
2016-10-26 12:00:00,,,2129,1392.1145214120877
2016-10-26 12:15:00,1392.142857142857,793.8214285714286,2130,1392.142857142857
2016-10-26 12:30:00,,,2131,1392.1504496791013
2016-10-26 12:45:00,1392.142857142857,846.6428571428571,2132,1392.142857142857
2016-10-26 13:00:00,,,2133,1392.1408227286502
2016-10-26 13:15:00,1392.142857142857,869.75,2134,1392.142857142857
2016-10-26 13:30:00,,,2135,1392.1434022634403
2016-10-26 13:45:00,1392.142857142857,894.6785714285714,2136,1392.142857142857
2016-10-26 14:00:00,,,2137,1392.1427110747302
2016-10-26 14:15:00,1392.142857142857,894.8214285714286,2138,1392.142857142857
2016-10-26 14:30:00,,,2139,1392.1428962947807
2016-10-26 14:45:00,1392.142857142857,880.5,2140,1392.142857142857
2016-10-26 15:00:00,,,2141,1392.1428466032892
2016-10-26 15:15:00,1392.142857142857,850.4642857142857,2142,1392.1428571428573
2016-10-26 15:30:00,,,2143,1392.1428601492053
2016-10-26 15:45:00,1392.142857142857,794.75,2144,1392.1428571428569
2016-10-26 16:00:00,,,2145,1392.1428554945098
2016-10-26 16:15:00,,,2146,1392.1428558426846
2016-10-26 16:30:00,1392.142857142857,707.1071428571429,2147,1392.142857142857
2016-10-26 16:45:00,,,2148,1392.1428585249648
2016-10-26 17:00:00,,,2149,1392.1428598167938
2016-10-26 17:15:00,,,2150,1392.142861020592
2016-10-26 17:30:00,,,2151,1392.142862138607
2016-10-26 17:45:00,,,2152,1392.1428631730867
2016-10-26 18:00:00,,,2153,1392.1428641262792
2016-10-26 18:15:00,,,2154,1392.1428650004327
2016-10-26 18:30:00,,,2155,1392.1428657977942
2016-10-26 18:45:00,,,2156,1392.1428665206129
2016-10-26 19:00:00,,,2157,1392.1428671711349
2016-10-26 19:15:00,,,2158,1392.14286775161
2016-10-26 19:30:00,,,2159,1392.142868264285
2016-10-26 19:45:00,,,2160,1392.1428687114076
2016-10-26 20:00:00,,,2161,1392.1428690952266
2016-10-26 20:15:00,,,2162,1392.142869417989
2016-10-26 20:30:00,,,2163,1392.1428696819435
2016-10-26 20:45:00,,,2164,1392.1428698893371
2016-10-26 21:00:00,,,2165,1392.1428700424183
2016-10-26 21:15:00,,,2166,1392.1428701434347
2016-10-26 21:30:00,,,2167,1392.142870194635
2016-10-26 21:45:00,,,2168,1392.142870198266
2016-10-26 22:00:00,,,2169,1392.1428701565762
2016-10-26 22:15:00,,,2170,1392.1428700718131
2016-10-26 22:30:00,,,2171,1392.142869946225
2016-10-26 22:45:00,,,2172,1392.1428697820595
2016-10-26 23:00:00,,,2173,1392.1428695815648
2016-10-26 23:15:00,,,2174,1392.1428693469882
2016-10-26 23:30:00,,,2175,1392.1428690805783
2016-10-26 23:45:00,,,2176,1392.1428687845828
2016-10-27 00:00:00,,,2177,1392.1428684612492
2016-10-27 00:15:00,,,2178,1392.1428681128257
2016-10-27 00:30:00,,,2179,1392.1428677415606
2016-10-27 00:45:00,,,2180,1392.142867349701
2016-10-27 01:00:00,,,2181,1392.142866939495
2016-10-27 01:15:00,,,2182,1392.1428665131907
2016-10-27 01:30:00,,,2183,1392.1428660730362
2016-10-27 01:45:00,,,2184,1392.1428656212788
2016-10-27 02:00:00,,,2185,1392.1428651601673
2016-10-27 02:15:00,,,2186,1392.1428646919485
2016-10-27 02:30:00,,,2187,1392.142864218871
2016-10-27 02:45:00,,,2188,1392.1428637431825
2016-10-27 03:00:00,,,2189,1392.1428632671307
2016-10-27 03:15:00,,,2190,1392.142862792964
2016-10-27 03:30:00,,,2191,1392.14286232293
2016-10-27 03:45:00,,,2192,1392.1428618592763
2016-10-27 04:00:00,,,2193,1392.142861404251
2016-10-27 04:15:00,,,2194,1392.142860960102
2016-10-27 04:30:00,,,2195,1392.1428605290778
2016-10-27 04:45:00,,,2196,1392.1428601134253
2016-10-27 05:00:00,,,2197,1392.142859715393
2016-10-27 05:15:00,,,2198,1392.1428593372286
2016-10-27 05:30:00,,,2199,1392.1428589811803
2016-10-27 05:45:00,,,2200,1392.1428586494953
2016-10-27 06:00:00,,,2201,1392.142858344422
2016-10-27 06:15:00,,,2202,1392.1428580682082
2016-10-27 06:30:00,,,2203,1392.1428578231018
2016-10-27 06:45:00,,,2204,1392.1428576113508
2016-10-27 07:00:00,,,2205,1392.1428574352028
2016-10-27 07:15:00,,,2206,1392.1428572969062
2016-10-27 07:30:00,,,2207,1392.1428571987083
2016-10-27 07:45:00,1392.142857142857,301.89285714285717,2208,1392.142857142857
2016-10-27 08:00:00,,,2209,1392.1428571275637
2016-10-27 08:15:00,,,2210,1392.1428571348888
2016-10-27 08:30:00,1392.142857142857,383.60714285714283,2211,1392.142857142857
2016-10-27 08:45:00,1392.142857142857,461.75,2212,1392.1428571428573
2016-10-27 09:00:00,,,2213,1392.142857162919
2016-10-27 09:15:00,,,2214,1392.1428571771555
2016-10-27 09:30:00,1392.142857142857,532.9285714285714,2215,1392.142857142857
2016-10-27 09:45:00,1392.142857142857,605.9285714285714,2216,1392.142857142857
2016-10-27 10:00:00,,,2217,1392.1428574411002
2016-10-27 10:15:00,1392.142857142857,670.1428571428571,2218,1392.142857142857
2016-10-27 10:30:00,,,2219,1392.1428559384815
2016-10-27 10:45:00,1392.142857142857,742.2142857142857,2220,1392.1428571428569
2016-10-27 11:00:00,,,2221,1392.1428627445641
2016-10-27 11:15:00,,,2222,1392.142865802433
2016-10-27 11:30:00,1392.142857142857,794.4642857142857,2223,1392.1428571428573
2016-10-27 11:45:00,1392.142857142857,840.0357142857143,2224,1392.142857142857
2016-10-27 12:00:00,,,2225,1392.142928151029
2016-10-27 12:15:00,1392.142857142857,882.6071428571429,2226,1392.1428571428569
2016-10-27 12:30:00,,,2227,1392.1425704987876
2016-10-27 12:45:00,1392.142857142857,900.8214285714286,2228,1392.142857142857
2016-10-27 13:00:00,,,2229,1392.1441903290597
2016-10-27 13:15:00,,,2230,1392.1449180876286
2016-10-27 13:30:00,1392.142857142857,913.1071428571429,2231,1392.1428571428569
2016-10-27 13:45:00,1392.142857142857,919.2857142857143,2232,1392.142857142857
2016-10-27 14:00:00,,,2233,1392.1597567895567
2016-10-27 14:15:00,1392.142857142857,911.8214285714286,2234,1392.142857142857
2016-10-27 14:30:00,,,2235,1392.0746370586776
2016-10-27 14:45:00,1392.142857142857,894.6428571428571,2236,1392.142857142857
2016-10-27 15:00:00,,,2237,1392.3988378328766
2016-10-27 15:15:00,1392.142857142857,859.9642857142857,2238,1392.142857142857
2016-10-27 15:30:00,,,2239,1391.1871544669593
