Capacity,Occupancy,rownum,linear_fill
,,1735,310.25925925925924
1425.1851851851852,337.44444444444446,1736,337.44444444444446
,,1737,360.9074074074074
1425.1851851851852,384.3703703703704,1738,384.3703703703704
,,1739,417.75925925925924
1425.1851851851852,451.14814814814815,1740,451.14814814814815
,,1741,473.641975308642
,,1742,496.13580246913585
1425.1851851851852,518.6296296296297,1743,518.6296296296297
1425.1851851851852,561.1111111111111,1744,561.1111111111111
,,1745,580.7407407407408
,,1746,600.3703703703703
1425.1851851851852,620.0,1747,620.0
1425.1851851851852,666.5185185185185,1748,666.5185185185185
,,1749,681.7901234567901
,,1750,697.0617283950618
1425.1851851851852,712.3333333333334,1751,712.3333333333334
1425.1851851851852,725.2592592592592,1752,725.2592592592592
,,1753,730.7407407407408
,,1754,736.2222222222222
1425.1851851851852,741.7037037037037,1755,741.7037037037037
1425.1851851851852,729.925925925926,1756,729.925925925926
,,1757,727.9074074074074
1425.1851851851852,725.8888888888889,1758,725.8888888888889
,,1759,718.1666666666667
1425.1851851851852,710.4444444444445,1760,710.4444444444445
,,1761,693.7407407407408
1425.1851851851852,677.0370370370371,1762,677.0370370370371
,,1763,669.528233151184
,,1764,662.0194292653309
,,1765,654.5106253794779
,,1766,647.0018214936248
,,1767,639.4930176077718
,,1768,631.9842137219186
,,1769,624.4754098360656
,,1770,616.9666059502125
,,1771,609.4578020643595
,,1772,601.9489981785064
,,1773,594.4401942926534
,,1774,586.9313904068002
,,1775,579.4225865209472
,,1776,571.9137826350941
,,1777,564.4049787492411
,,1778,556.896174863388
,,1779,549.3873709775349
,,1780,541.8785670916818
,,1781,534.3697632058288
,,1782,526.8609593199758
,,1783,519.3521554341227
,,1784,511.8433515482696
,,1785,504.3345476624165
,,1786,496.82574377656346
,,1787,489.3169398907104
,,1788,481.8081360048573
,,1789,474.29933211900425
,,1790,466.79052823315124
,,1791,459.2817243472981
,,1792,451.7729204614451
,,1793,444.26411657559197
,,1794,436.75531268973896
,,1795,429.24650880388583
,,1796,421.7377049180328
,,1797,414.22890103217975
,,1798,406.7200971463267
,,1799,399.2112932604736
,,1800,391.70248937462054
,,1801,384.19368548876747
,,1802,376.6848816029144
,,1803,369.17607771706133
,,1804,361.66727383120826
,,1805,354.1584699453552
,,1806,346.6496660595021
,,1807,339.14086217364905
,,1808,331.632058287796
,,1809,324.1232544019429
,,1810,316.61445051608985
,,1811,309.1056466302368
,,1812,301.5968427443837
,,1813,294.08803885853064
,,1814,286.57923497267757
,,1815,279.0704310868245
,,1816,271.5616272009715
,,1817,264.0528233151184
,,1818,256.54401942926535
,,1819,249.03521554341228
,,1820,241.5264116575592
,,1821,234.01760777170614
,,1822,226.50880388585307
1010.0,219.0,1823,219.0
1503.5416666666667,235.375,1824,235.375
600.0,115.0,1825,115.0
1614.7727272727273,241.95454545454547,1826,241.95454545454547
450.0,8.0,1827,8.0
1489.2592592592594,235.59259259259258,1828,235.59259259259258
,,1829,240.33475783475782
1471.5384615384614,245.07692307692307,1830,245.07692307692307
,,1831,256.3653846153846
1471.5384615384614,267.65384615384613,1832,267.65384615384613
,,1833,283.3269230769231
1471.5384615384614,299.0,1834,299.0
,,1835,333.9038461538462
1471.5384615384614,368.8076923076923,1836,368.8076923076923
,,1837,400.0
1471.5384615384614,431.1923076923077,1838,431.1923076923077
,,1839,468.5192307692308
1471.5384615384614,505.84615384615387,1840,505.84615384615387
,,1841,528.1153846153846
1471.5384615384614,550.3846153846154,1842,550.3846153846154
,,1843,402.6923076923077
720.0,255.0,1844,255.0
1501.6,626.12,1845,626.12
1471.5384615384614,634.9230769230769,1846,634.9230769230769
,,1847,649.0
1471.5384615384614,663.0769230769231,1848,663.0769230769231
,,1849,668.0769230769231
1471.5384615384614,673.0769230769231,1850,673.0769230769231
,,1851,671.8076923076924
1471.5384615384614,670.5384615384615,1852,670.5384615384615
,,1853,659.6730769230769
1471.5384615384614,648.8076923076923,1854,648.8076923076923
,,1855,618.2692307692307
1471.5384615384614,587.7307692307693,1856,587.7307692307693
,,1857,550.7884615384615
1471.5384615384614,513.8461538461538,1858,513.8461538461538
,,1859,509.79909606522506
,,1860,505.7520382842963
,,1861,501.70498050336755
,,1862,497.6579227224388
,,1863,493.61086494151004
,,1864,489.56380716058135
,,1865,485.5167493796526
,,1866,481.46969159872384
,,1867,477.4226338177951
,,1868,473.37557603686633
,,1869,469.3285182559376
,,1870,465.2814604750088
,,1871,461.2344026940801
,,1872,457.1873449131513
,,1873,453.14028713222257
,,1874,449.09322935129387
,,1875,445.0461715703651
,,1876,440.99911378943636
,,1877,436.9520560085076
,,1878,432.90499822757886
,,1879,428.8579404466501
,,1880,424.81088266572135
,,1881,420.7638248847926
,,1882,416.71676710386384
,,1883,412.6697093229351
,,1884,408.62265154200634
,,1885,404.5755937610776
,,1886,400.52853598014883
,,1887,396.48147819922013
,,1888,392.4344204182914
,,1889,388.3873626373626
,,1890,384.3403048564339
,,1891,380.2932470755051
,,1892,376.24618929457637
,,1893,372.19913151364767
,,1894,368.1520737327189
,,1895,364.10501595179016
,,1896,360.0579581708614
,,1897,356.01090038993266
,,1898,351.9638426090039
,,1899,347.91678482807515
,,1900,343.8697270471464
,,1901,339.82266926621764
,,1902,335.7756114852889
,,1903,331.72855370436014
,,1904,327.6814959234314
,,1905,323.63443814250263
,,1906,319.5873803615739
,,1907,315.5403225806451
,,1908,311.49326479971637
,,1909,307.4462070187877
,,1910,303.3991492378589
,,1911,299.35209145693017
,,1912,295.3050336760014
,,1913,291.25797589507266
,,1914,287.2109181141439
,,1915,283.1638603332152
,,1916,279.11680255228646
,,1917,275.0697447713577
,,1918,271.02268699042895
,,1919,266.9756292095002
1392.142857142857,262.92857142857144,1920,262.92857142857144
,,1921,303.44642857142856
1392.142857142857,343.9642857142857,1922,343.9642857142857
,,1923,181.48214285714286
450.0,19.0,1924,19.0
1427.037037037037,443.2962962962963,1925,443.2962962962963
,,1926,460.05886243386243
1392.142857142857,476.82142857142856,1927,476.82142857142856
1392.142857142857,521.3571428571429,1928,521.3571428571429
,,1929,539.1428571428571
,,1930,556.9285714285714
1392.142857142857,574.7142857142857,1931,574.7142857142857
500.0,337.0,1932,337.0
1425.1851851851852,637.0,1933,637.0
1392.142857142857,666.25,1934,666.25
,,1935,560.625
610.0,455.0,1936,455.0
1452.3076923076924,737.0,1937,737.0
,,1938,741.3392857142858
1392.142857142857,745.6785714285714,1939,745.6785714285714
1392.142857142857,767.6785714285714,1940,767.6785714285714
,,1941,558.3392857142858
500.0,349.0,1942,349.0
1425.1851851851852,790.0,1943,790.0
1392.142857142857,777.3571428571429,1944,777.3571428571429
,,1945,775.6428571428571
,,1946,773.9285714285714
1392.142857142857,772.2142857142857,1947,772.2142857142857
1392.142857142857,762.8928571428571,1948,762.8928571428571
,,1949,747.9047619047619
,,1950,732.9166666666666
1392.142857142857,717.9285714285714,1951,717.9285714285714
,,1952,694.2142857142858
1392.142857142857,670.5,1953,670.5
,,1954,634.0714285714286
1392.142857142857,597.6428571428571,1955,597.6428571428571
,,1956,592.4784284125218
,,1957,587.3139996821865
,,1958,582.1495709518513
,,1959,576.985142221516
,,1960,571.8207134911806
,,1961,566.6562847608453
,,1962,561.49185603051
,,1963,556.3274273001748
,,1964,551.1629985698395
,,1965,545.9985698395042
,,1966,540.8341411091689
,,1967,535.6697123788335
,,1968,530.5052836484983
,,1969,525.340854918163
,,1970,520.1764261878277
,,1971,515.0119974574924
,,1972,509.8475687271571
,,1973,504.68313999682186
,,1974,499.51871126648655
,,1975,494.35428253615123
,,1976,489.18985380581597
,,1977,484.02542507548065
,,1978,478.8609963451454
,,1979,473.6965676148101
,,1980,468.53213888447476
,,1981,463.3677101541395
,,1982,458.20328142380424
,,1983,453.0388526934689
,,1984,447.8744239631336
,,1985,442.7099952327983
,,1986,437.54556650246303
,,1987,432.3811377721278
,,1988,427.21670904179246
,,1989,422.05228031145714
,,1990,416.8878515811219
,,1991,411.72342285078656
,,1992,406.5589941204513
,,1993,401.394565390116
,,1994,396.23013665978067
,,1995,391.0657079294454
,,1996,385.90127919911015
,,1997,380.73685046877483
,,1998,375.5724217384395
,,1999,370.4079930081042
,,2000,365.24356427776894
,,2001,360.0791355474337
,,2002,354.91470681709836
,,2003,349.75027808676305
,,2004,344.58584935642773
,,2005,339.42142062609247
,,2006,334.2569918957572
,,2007,329.0925631654219
,,2008,323.9281344350866
,,2009,318.7637057047513
,,2010,313.599276974416
,,2011,308.43484824408074
,,2012,303.2704195137454
,,2013,298.1059907834101
,,2014,292.94156205307485
,,2015,287.77713332273953
,,2016,282.61270459240427
1359.655172413793,277.44827586206895,2017,277.44827586206895
1427.037037037037,362.48148148148147,2018,362.48148148148147
,,2019,389.98765432098764
,,2020,417.4938271604938
1392.142857142857,445.0,2021,445.0
1392.142857142857,491.2857142857143,2022,491.2857142857143
,,2023,532.5357142857143
1392.142857142857,573.7857142857143,2024,573.7857142857143
,,2025,606.1964285714287
1392.142857142857,638.6071428571429,2026,638.6071428571429
,,2027,661.625
1392.142857142857,684.6428571428571,2028,684.6428571428571
,,2029,713.6964285714286
1392.142857142857,742.75,2030,742.75
,,2031,758.9404761904761
,,2032,775.1309523809524
1392.142857142857,791.3214285714286,2033,791.3214285714286
1392.142857142857,816.5,2034,816.5
,,2035,590.25
500.0,364.0,2036,364.0
1425.1851851851852,850.3703703703703,2037,850.3703703703703
1392.142857142857,843.8571428571429,2038,843.8571428571429
,,2039,845.5178571428571
1392.142857142857,847.1785714285714,2040,847.1785714285714
,,2041,845.0892857142858
1392.142857142857,843.0,2042,843.0
,,2043,836.0952380952381
,,2044,829.1904761904763
1392.142857142857,822.2857142857143,2045,822.2857142857143
1392.142857142857,783.0714285714286,2046,783.0714285714286
,,2047,757.5892857142858
1392.142857142857,732.1071428571429,2048,732.1071428571429
,,2049,694.2678571428571
1392.142857142857,656.4285714285714,2050,656.4285714285714
,,2051,650.184331797235
,,2052,643.9400921658986
,,2053,637.6958525345623
,,2054,631.4516129032259
,,2055,625.2073732718894
,,2056,618.963133640553
,,2057,612.7188940092166
,,2058,606.4746543778801
,,2059,600.2304147465438
,,2060,593.9861751152074
,,2061,587.741935483871
,,2062,581.4976958525345
,,2063,575.2534562211981
,,2064,569.0092165898618
,,2065,562.7649769585254
,,2066,556.520737327189
,,2067,550.2764976958525
,,2068,544.0322580645161
,,2069,537.7880184331798
,,2070,531.5437788018434
,,2071,525.2995391705069
,,2072,519.0552995391705
,,2073,512.8110599078341
,,2074,506.5668202764977
,,2075,500.32258064516134
,,2076,494.0783410138249
,,2077,487.8341013824885
,,2078,481.58986175115206
,,2079,475.3456221198157
,,2080,469.10138248847926
,,2081,462.8571428571429
,,2082,456.61290322580646
,,2083,450.36866359447004
,,2084,444.12442396313367
,,2085,437.88018433179724
,,2086,431.63594470046087
,,2087,425.39170506912444
,,2088,419.147465437788
,,2089,412.9032258064516
,,2090,406.6589861751152
,,2091,400.4147465437788
,,2092,394.1705069124424
,,2093,387.926267281106
,,2094,381.68202764976957
,,2095,375.4377880184332
,,2096,369.19354838709677
,,2097,362.9493087557604
,,2098,356.70506912442397
,,2099,350.46082949308754
,,2100,344.2165898617512
,,2101,337.97235023041475
,,2102,331.7281105990784
,,2103,325.48387096774195
,,2104,319.2396313364055
,,2105,312.99539170506915
,,2106,306.7511520737327
,,2107,300.5069124423963
,,2108,294.26267281105993
,,2109,288.0184331797235
,,2110,281.7741935483871
,,2111,275.5299539170507
1392.142857142857,269.2857142857143,2112,269.2857142857143
,,2113,143.14285714285714
450.0,17.0,2114,17.0
1427.037037037037,358.3703703703704,2115,358.3703703703704
1392.142857142857,420.35714285714283,2116,420.35714285714283
,,2117,452.73214285714283
1392.142857142857,485.10714285714283,2118,485.10714285714283
,,2119,521.25
1392.142857142857,557.3928571428571,2120,557.3928571428571
,,2121,583.2142857142858
1392.142857142857,609.0357142857143,2122,609.0357142857143
,,2123,636.2678571428571
1392.142857142857,663.5,2124,663.5
,,2125,685.9821428571429
1392.142857142857,708.4642857142857,2126,708.4642857142857
,,2127,732.5357142857142
1392.142857142857,756.6071428571429,2128,756.6071428571429
,,2129,775.2142857142858
1392.142857142857,793.8214285714286,2130,793.8214285714286
,,2131,820.2321428571429
1392.142857142857,846.6428571428571,2132,846.6428571428571
,,2133,858.1964285714286
1392.142857142857,869.75,2134,869.75
,,2135,882.2142857142858
1392.142857142857,894.6785714285714,2136,894.6785714285714
,,2137,894.75
1392.142857142857,894.8214285714286,2138,894.8214285714286
,,2139,887.6607142857142
1392.142857142857,880.5,2140,880.5
,,2141,865.4821428571429
1392.142857142857,850.4642857142857,2142,850.4642857142857
,,2143,822.6071428571429
1392.142857142857,794.75,2144,794.75
,,2145,765.5357142857143
,,2146,736.3214285714286
1392.142857142857,707.1071428571429,2147,707.1071428571429
,,2148,700.4642857142858
,,2149,693.8214285714286
,,2150,687.1785714285714
,,2151,680.5357142857143
,,2152,673.8928571428572
,,2153,667.25
,,2154,660.6071428571429
,,2155,653.9642857142858
,,2156,647.3214285714286
,,2157,640.6785714285714
,,2158,634.0357142857143
,,2159,627.3928571428571
,,2160,620.75
,,2161,614.1071428571429
,,2162,607.4642857142858
,,2163,600.8214285714286
,,2164,594.1785714285714
,,2165,587.5357142857143
,,2166,580.8928571428571
,,2167,574.25
,,2168,567.6071428571429
,,2169,560.9642857142858
,,2170,554.3214285714286
,,2171,547.6785714285714
,,2172,541.0357142857143
,,2173,534.3928571428571
,,2174,527.75
,,2175,521.1071428571429
,,2176,514.4642857142858
,,2177,507.82142857142856
,,2178,501.17857142857144
,,2179,494.53571428571433
,,2180,487.89285714285717
,,2181,481.25
,,2182,474.6071428571429
,,2183,467.9642857142857
,,2184,461.32142857142856
,,2185,454.67857142857144
,,2186,448.0357142857143
,,2187,441.39285714285717
,,2188,434.75
,,2189,428.1071428571429
,,2190,421.4642857142857
,,2191,414.8214285714286
,,2192,408.17857142857144
,,2193,401.5357142857143
,,2194,394.89285714285717
,,2195,388.25
,,2196,381.6071428571429
,,2197,374.9642857142857
,,2198,368.3214285714286
,,2199,361.67857142857144
,,2200,355.0357142857143
,,2201,348.39285714285717
,,2202,341.75
,,2203,335.1071428571429
,,2204,328.4642857142857
,,2205,321.82142857142856
,,2206,315.17857142857144
,,2207,308.5357142857143
1392.142857142857,301.89285714285717,2208,301.89285714285717
,,2209,329.1309523809524
,,2210,356.3690476190476
1392.142857142857,383.60714285714283,2211,383.60714285714283
1392.142857142857,461.75,2212,461.75
,,2213,485.4761904761905
,,2214,509.20238095238096
1392.142857142857,532.9285714285714,2215,532.9285714285714
1392.142857142857,605.9285714285714,2216,605.9285714285714
,,2217,638.0357142857142
1392.142857142857,670.1428571428571,2218,670.1428571428571
,,2219,706.1785714285713
1392.142857142857,742.2142857142857,2220,742.2142857142857
,,2221,759.6309523809523
,,2222,777.047619047619
1392.142857142857,794.4642857142857,2223,794.4642857142857
1392.142857142857,840.0357142857143,2224,840.0357142857143
,,2225,861.3214285714287
1392.142857142857,882.6071428571429,2226,882.6071428571429
,,2227,891.7142857142858
1392.142857142857,900.8214285714286,2228,900.8214285714286
,,2229,904.9166666666666
,,2230,909.0119047619048
1392.142857142857,913.1071428571429,2231,913.1071428571429
1392.142857142857,919.2857142857143,2232,919.2857142857143
,,2233,915.5535714285714
1392.142857142857,911.8214285714286,2234,911.8214285714286
,,2235,903.2321428571429
1392.142857142857,894.6428571428571,2236,894.6428571428571
,,2237,877.3035714285713
1392.142857142857,859.9642857142857,2238,859.9642857142857
,,2239,831.375
1392.142857142857,802.7857142857143,2240,802.7857142857143
,,2241,771.1964285714287
1392.142857142857,739.6071428571429,2242,739.6071428571429
,,2243,727.8392857142858
,,2244,716.0714285714286
,,2245,704.3035714285714
,,2246,692.5357142857143
,,2247,680.7678571428571
,,2248,669.0
,,2249,657.2321428571429
,,2250,645.4642857142858
,,2251,633.6964285714286
,,2252,621.9285714285714
,,2253,610.1607142857143
,,2254,598.3928571428571
,,2255,586.625
,,2256,574.8571428571429
,,2257,563.0892857142858
,,2258,551.3214285714286
,,2259,539.5535714285714
,,2260,527.7857142857143
,,2261,516.0178571428571
,,2262,504.25
,,2263,492.4821428571429
,,2264,480.7142857142857
,,2265,468.94642857142856
,,2266,457.17857142857144
,,2267,445.4107142857143
,,2268,433.64285714285717
,,2269,421.875
,,2270,410.10714285714283
,,2271,398.3392857142857
,,2272,386.57142857142856
,,2273,374.80357142857144
,,2274,363.0357142857143
,,2275,351.2678571428571
,,2276,339.5
,,2277,327.73214285714283
,,2278,315.9642857142857
,,2279,304.19642857142856
,,2280,292.4285714285714
,,2281,280.6607142857143
,,2282,268.8928571428571
,,2283,257.125
,,2284,245.35714285714283
,,2285,233.58928571428567
,,2286,221.82142857142856
,,2287,210.05357142857144
,,2288,198.28571428571422
,,2289,186.5178571428571
,,2290,174.75
,,2291,162.98214285714278
,,2292,151.21428571428567
,,2293,139.44642857142856
,,2294,127.67857142857144
,,2295,115.91071428571422
,,2296,104.14285714285711
,,2297,92.375
,,2298,80.60714285714278
,,2299,68.83928571428567
,,2300,57.071428571428555
,,2301,45.30357142857133
,,2302,33.53571428571422
,,2303,21.76785714285711
450.0,10.0,2304,10.0
,,2305,165.92857142857142
1393.2142857142858,321.85714285714283,2306,321.85714285714283
,,2307,361.89408866995075
1360.6896551724137,401.9310344827586,2308,401.9310344827586
,,2309,437.5
1360.6896551724137,473.0689655172414,2310,473.0689655172414
,,2311,503.5977011494253
,,2312,534.1264367816092
1360.6896551724137,564.6551724137931,2313,564.6551724137931
1360.6896551724137,619.8965517241379,2314,619.8965517241379
,,2315,644.3103448275863
1360.6896551724137,668.7241379310345,2316,668.7241379310345
,,2317,693.5
1360.6896551724137,718.2758620689655,2318,718.2758620689655
,,2319,732.5977011494252
,,2320,746.9195402298851
1360.6896551724137,761.2413793103449,2321,761.2413793103449
1360.6896551724137,791.6896551724138,2322,791.6896551724138
,,2323,792.528735632184
,,2324,793.3678160919541
1360.6896551724137,794.2068965517242,2325,794.2068965517242
1360.6896551724137,809.0344827586207,2326,809.0344827586207
,,2327,819.1724137931035
,,2328,829.3103448275862
1360.6896551724137,839.448275862069,2329,839.448275862069
1360.6896551724137,844.7586206896551,2330,844.7586206896551
,,2331,550.3793103448276
500.0,256.0,2332,256.0
1391.4285714285713,840.5357142857143,2333,840.5357142857143
1360.6896551724137,782.0,2334,782.0
,,2335,503.5
500.0,225.0,2336,225.0
1391.4285714285713,748.3928571428571,2337,748.3928571428571
1360.6896551724137,673.9655172413793,2338,673.9655172413793
,,2339,663.5890333521763
,,2340,653.2125494629735
,,2341,642.8360655737705
,,2342,632.4595816845675
,,2343,622.0830977953647
,,2344,611.7066139061617
,,2345,601.3301300169587
,,2346,590.9536461277557
,,2347,580.5771622385529
,,2348,570.2006783493499
,,2349,559.8241944601469
,,2350,549.4477105709441
,,2351,539.0712266817411
,,2352,528.6947427925381
,,2353,518.3182589033352
,,2354,507.9417750141323
,,2355,497.56529112492933
,,2356,487.18880723572636
,,2357,476.8123233465235
,,2358,466.4358394573205
,,2359,456.05935556811755
,,2360,445.68287167891464
,,2361,435.3063877897117
,,2362,424.92990390050875
,,2363,414.55342001130583
,,2364,404.17693612210286
,,2365,393.80045223289994
,,2366,383.423968343697
,,2367,373.04748445449405
,,2368,362.67100056529114
,,2369,352.29451667608816
,,2370,341.91803278688525
,,2371,331.54154889768233
,,2372,321.16506500847936
,,2373,310.78858111927644
,,2374,300.41209723007347
,,2375,290.03561334087055
,,2376,279.65912945166764
,,2377,269.28264556246467
,,2378,258.90616167326175
,,2379,248.52967778405878
,,2380,238.15319389485586
,,2381,227.77671000565294
,,2382,217.40022611644997
,,2383,207.02374222724706
,,2384,196.64725833804408
,,2385,186.27077444884117
,,2386,175.8942905596382
,,2387,165.51780667043528
,,2388,155.14132278123236
,,2389,144.7648388920294
,,2390,134.38835500282642
,,2391,124.01187111362356
,,2392,113.63538722442058
,,2393,103.25890333521761
,,2394,92.88241944601475
,,2395,82.50593555681178
,,2396,72.1294516676088
,,2397,61.752967778405946
,,2398,51.37648388920297
1194.0,41.0,2399,41.0
1468.64,234.68,2400,234.68
,,2401,228.35785714285714
1386.0714285714287,222.03571428571428,2402,222.03571428571428
,,2403,245.59193121693121
1420.7407407407406,269.14814814814815,2404,269.14814814814815
,,2405,298.5
1420.7407407407406,327.85185185185185,2406,327.85185185185185
,,2407,377.85185185185185
1420.7407407407406,427.85185185185185,2408,427.85185185185185
,,2409,466.7962962962963
1420.7407407407406,505.74074074074076,2410,505.74074074074076
,,2411,543.0555555555555
1420.7407407407406,580.3703703703703,2412,580.3703703703703
,,2413,602.6851851851852
1420.7407407407406,625.0,2414,625.0
,,2415,652.0370370370371
,,2416,679.074074074074
1420.7407407407406,706.1111111111111,2417,706.1111111111111
1420.7407407407406,734.5185185185185,2418,734.5185185185185
,,2419,738.1111111111111
1420.7407407407406,741.7037037037037,2420,741.7037037037037
,,2421,749.7592592592592
1420.7407407407406,757.8148148148148,2422,757.8148148148148
,,2423,777.6666666666666
1420.7407407407406,797.5185185185185,2424,797.5185185185185
,,2425,816.1666666666666
1420.7407407407406,834.8148148148148,2426,834.8148148148148
,,2427,840.3518518518518
1420.7407407407406,845.8888888888889,2428,845.8888888888889
,,2429,841.0925925925926
1420.7407407407406,836.2962962962963,2430,836.2962962962963
,,2431,825.5925925925926
1420.7407407407406,814.8888888888889,2432,814.8888888888889
,,2433,798.7037037037037
1420.7407407407406,782.5185185185185,2434,782.5185185185185
,,2435,773.5835227438296
,,2436,764.6485269691406
,,2437,755.7135311944517
,,2438,746.7785354197628
,,2439,737.8435396450739
,,2440,728.9085438703848
,,2441,719.973548095696
,,2442,711.038552321007
,,2443,702.1035565463181
,,2444,693.1685607716291
,,2445,684.2335649969402
,,2446,675.2985692222513
,,2447,666.3635734475624
,,2448,657.4285776728734
,,2449,648.4935818981845
,,2450,639.5585861234956
,,2451,630.6235903488066
,,2452,621.6885945741177
,,2453,612.7535987994288
,,2454,603.8186030247399
,,2455,594.883607250051
,,2456,585.948611475362
,,2457,577.0136157006731
,,2458,568.0786199259842
,,2459,559.1436241512952
,,2460,550.2086283766063
,,2461,541.2736326019174
,,2462,532.3386368272284
,,2463,523.4036410525396
,,2464,514.4686452778506
,,2465,505.53364950316166
,,2466,496.5986537284727
,,2467,487.66365795378374
,,2468,478.72866217909484
,,2469,469.7936664044059
,,2470,460.858670629717
,,2471,451.923674855028
,,2472,442.9886790803391
,,2473,434.05368330565017
,,2474,425.11868753096127
,,2475,416.1836917562723
,,2476,407.2486959815834
,,2477,398.31370020689445
,,2478,389.37870443220555
,,2479,380.4437086575166
,,2480,371.5087128828277
,,2481,362.57371710813874
,,2482,353.6387213334498
,,2483,344.7037255587609
,,2484,335.7687297840719
,,2485,326.833734009383
,,2486,317.89873823469406
,,2487,308.96374246000516
,,2488,300.0287466853162
,,2489,291.0937509106273
,,2490,282.15875513593835
,,2491,273.22375936124945
,,2492,264.28876358656055
,,2493,255.35376781187153
,,2494,246.41877203718263
,,2495,237.48377626249373
1414.8170731707316,228.5487804878049,2496,228.5487804878049
1200.0,107.0,2497,107.0
1302.5,195.8,2498,195.8
,,2499,213.82857142857142
1391.4285714285713,231.85714285714286,2500,231.85714285714286
600.0,132.0,2501,132.0
1458.076923076923,255.46153846153845,2502,255.46153846153845
,,2503,258.2307692307692
1391.4285714285713,261.0,2504,261.0
,,2505,275.2857142857143
1391.4285714285713,289.57142857142856,2506,289.57142857142856
,,2507,320.1428571428571
1391.4285714285713,350.7142857142857,2508,350.7142857142857
,,2509,383.875
1391.4285714285713,417.0357142857143,2510,417.0357142857143
,,2511,449.32142857142856
1391.4285714285713,481.60714285714283,2512,481.60714285714283
,,2513,497.375
1391.4285714285713,513.1428571428571,2514,513.1428571428571
,,2515,531.4880952380952
,,2516,549.8333333333334
1391.4285714285713,568.1785714285714,2517,568.1785714285714
1391.4285714285713,591.75,2518,591.75
,,2519,611.2321428571429
1391.4285714285713,630.7142857142857,2520,630.7142857142857
,,2521,635.6547619047619
,,2522,640.5952380952381
1391.4285714285713,645.5357142857143,2523,645.5357142857143
600.0,71.0,2524,71.0
1420.7407407407406,655.3333333333334,2525,655.3333333333334
600.0,66.0,2526,66.0
1420.7407407407406,616.9629629629629,2527,616.9629629629629
,,2528,607.6712250712251
,,2529,598.3794871794871
,,2530,589.0877492877493
,,2531,579.7960113960114
,,2532,570.5042735042734
,,2533,561.2125356125356
,,2534,551.9207977207977
,,2535,542.6290598290598
,,2536,533.3373219373219
,,2537,524.0455840455841
,,2538,514.7538461538461
,,2539,505.46210826210825
,,2540,496.17037037037034
,,2541,486.8786324786324
,,2542,477.5868945868946
,,2543,468.29515669515666
,,2544,459.00341880341875
,,2545,449.7116809116809
,,2546,440.419943019943
,,2547,431.1282051282051
,,2548,421.83646723646723
,,2549,412.5447293447293
,,2550,403.2529914529914
,,2551,393.96125356125356
,,2552,384.66951566951565
,,2553,375.37777777777774
,,2554,366.0860398860399
,,2555,356.794301994302
,,2556,347.50256410256407
,,2557,338.21082621082616
,,2558,328.9190883190883
,,2559,319.6273504273504
,,2560,310.3356125356125
,,2561,301.04387464387463
,,2562,291.7521367521367
,,2563,282.4603988603988
,,2564,273.16866096866096
,,2565,263.87692307692305
,,2566,254.58518518518514
,,2567,245.29344729344723
,,2568,236.00170940170938
,,2569,226.70997150997147
,,2570,217.41823361823356
,,2571,208.1264957264957
,,2572,198.8347578347578
,,2573,189.54301994301989
,,2574,180.25128205128203
,,2575,170.95954415954412
,,2576,161.6678062678062
,,2577,152.37606837606836
,,2578,143.08433048433045
,,2579,133.79259259259254
,,2580,124.50085470085469
,,2581,115.20911680911678
,,2582,105.91737891737887
,,2583,96.62564102564102
,,2584,87.33390313390305
,,2585,78.0421652421652
,,2586,68.75042735042734
,,2587,59.45868945868938
,,2588,50.166951566951525
,,2589,40.87521367521367
,,2590,31.583475783475706
,,2591,22.291737891737853
450.0,13.0,2592,13.0
1427.037037037037,291.81481481481484,2593,291.81481481481484
1392.142857142857,346.4642857142857,2594,346.4642857142857
,,2595,383.59347442680775
,,2596,420.7226631393298
1427.037037037037,457.85185185185185,2597,457.85185185185185
1392.142857142857,511.57142857142856,2598,511.57142857142856
,,2599,269.2857142857143
450.0,27.0,2600,27.0
1427.037037037037,605.6296296296297,2601,605.6296296296297
1392.142857142857,628.4285714285714,2602,628.4285714285714
,,2603,642.9761904761905
,,2604,657.5238095238095
1392.142857142857,672.0714285714286,2605,672.0714285714286
1392.142857142857,701.1428571428571,2606,701.1428571428571
,,2607,711.4166666666666
,,2608,721.6904761904761
1392.142857142857,731.9642857142857,2609,731.9642857142857
1392.142857142857,741.9285714285714,2610,741.9285714285714
,,2611,747.3214285714286
,,2612,752.7142857142858
1392.142857142857,758.1071428571429,2613,758.1071428571429
1392.142857142857,760.7857142857143,2614,760.7857142857143
,,2615,758.0535714285714
1392.142857142857,755.3214285714286,2616,755.3214285714286
,,2617,745.9107142857142
1392.142857142857,736.5,2618,736.5
,,2619,725.0952380952381
,,2620,713.6904761904763
1392.142857142857,702.2857142857143,2621,702.2857142857143
1392.142857142857,664.1071428571429,2622,664.1071428571429
,,2623,649.6428571428571
,,2624,635.1785714285714
1392.142857142857,620.7142857142857,2625,620.7142857142857
1392.142857142857,570.2857142857143,2626,570.2857142857143
,,2627,561.4585253456222
,,2628,552.63133640553
,,2629,543.8041474654378
,,2630,534.9769585253457
,,2631,526.1497695852535
,,2632,517.3225806451613
,,2633,508.49539170506915
,,2634,499.66820276497697
,,2635,490.84101382488484
,,2636,482.01382488479265
,,2637,473.18663594470047
,,2638,464.35944700460834
,,2639,455.53225806451616
,,2640,446.70506912442397
,,2641,437.87788018433184
